"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"27-Sep-2021","EQ","1,272.00","1,288.70","1,261.05","1,272.10","1,270.35","1,270.50","1,274.03","1,534.50","355.65","86,68,877","11,04,43,79,079.25","1,82,487"
"24-Sep-2021","EQ","1,320.00","1,324.00","1,258.45","1,318.70","1,267.00","1,272.10","1,284.94","1,534.50","342.75","1,32,86,616","17,07,25,12,017.75","3,02,339"
"23-Sep-2021","EQ","1,330.00","1,339.45","1,306.05","1,305.80","1,315.50","1,318.70","1,320.33","1,534.50","342.75","99,46,251","13,13,23,42,309.45","2,54,153"
"22-Sep-2021","EQ","1,299.40","1,318.00","1,283.10","1,292.20","1,303.00","1,305.80","1,301.92","1,534.50","342.75","1,11,24,247","14,48,28,42,665.95","2,63,880"
"21-Sep-2021","EQ","1,258.00","1,296.90","1,232.90","1,253.10","1,296.50","1,292.20","1,263.43","1,534.50","342.75","2,55,93,540","32,33,56,88,765.00","4,67,449"
"20-Sep-2021","EQ","1,350.00","1,351.90","1,247.35","1,385.90","1,247.35","1,253.10","1,293.00","1,534.50","342.75","2,82,38,412","36,51,23,76,240.20","6,80,557"
"17-Sep-2021","EQ","1,437.00","1,440.30","1,360.00","1,436.75","1,382.80","1,385.90","1,387.18","1,534.50","342.75","1,95,72,030","27,14,99,60,524.40","4,45,794"
"16-Sep-2021","EQ","1,460.00","1,471.90","1,431.25","1,455.10","1,436.90","1,436.75","1,445.76","1,534.50","342.75","56,06,797","8,10,61,01,676.10","1,48,967"
"15-Sep-2021","EQ","1,452.30","1,463.70","1,444.40","1,452.30","1,453.05","1,455.10","1,454.40","1,534.50","342.75","44,17,464","6,42,47,49,303.25","1,17,061"
"14-Sep-2021","EQ","1,476.00","1,476.00","1,449.00","1,463.45","1,451.40","1,452.30","1,461.40","1,534.50","342.75","55,03,767","8,04,32,10,155.50","1,33,997"
"13-Sep-2021","EQ","1,447.00","1,472.00","1,436.50","1,447.00","1,470.00","1,463.45","1,451.62","1,534.50","342.75","56,70,208","8,23,09,85,329.30","1,33,505"
"09-Sep-2021","EQ","1,420.00","1,451.95","1,420.00","1,429.85","1,446.90","1,447.00","1,441.08","1,534.50","342.75","53,13,030","7,65,64,86,787.90","1,37,267"
"08-Sep-2021","EQ","1,426.00","1,442.65","1,418.60","1,428.70","1,428.00","1,429.85","1,430.46","1,534.50","342.75","46,76,224","6,68,91,52,680.65","1,14,775"
"07-Sep-2021","EQ","1,444.00","1,459.00","1,420.65","1,437.00","1,421.50","1,428.70","1,439.40","1,534.50","342.75","63,52,717","9,14,41,23,989.00","1,45,446"
"06-Sep-2021","EQ","1,447.00","1,451.95","1,423.15","1,443.65","1,435.45","1,437.00","1,436.17","1,534.50","342.75","69,58,676","9,99,38,57,812.30","1,46,049"
"03-Sep-2021","EQ","1,428.00","1,452.95","1,416.45","1,425.10","1,440.15","1,443.65","1,436.58","1,534.50","342.75","84,52,382","12,14,24,93,020.30","1,67,684"
"02-Sep-2021","EQ","1,411.00","1,432.00","1,410.00","1,411.20","1,424.90","1,425.10","1,421.37","1,534.50","342.75","61,48,046","8,73,86,34,439.10","1,35,353"
"01-Sep-2021","EQ","1,451.25","1,455.50","1,407.00","1,450.25","1,410.95","1,411.20","1,422.05","1,534.50","342.75","88,12,897","12,53,23,64,367.30","1,88,156"
"31-Aug-2021","EQ","1,445.00","1,459.00","1,432.00","1,440.60","1,447.10","1,450.25","1,449.25","1,534.50","342.75","2,47,52,108","35,87,19,18,020.50","2,41,285"
"30-Aug-2021","EQ","1,399.00","1,445.00","1,398.00","1,384.15","1,436.70","1,440.60","1,430.46","1,534.50","342.75","1,34,44,387","19,23,16,96,469.15","2,64,920"
"27-Aug-2021","EQ","1,379.00","1,394.45","1,375.85","1,375.05","1,382.40","1,384.15","1,385.73","1,534.50","342.75","73,94,081","10,24,61,83,944.60","1,48,295"
"26-Aug-2021","EQ","1,390.40","1,394.75","1,365.00","1,390.20","1,376.80","1,375.05","1,377.36","1,534.50","342.75","91,57,898","12,61,37,55,303.65","1,81,905"
"25-Aug-2021","EQ","1,418.00","1,426.00","1,380.75","1,404.65","1,390.60","1,390.20","1,405.45","1,534.50","342.75","1,25,65,010","17,65,94,52,557.20","2,34,330"
"24-Aug-2021","EQ","1,382.00","1,420.00","1,377.00","1,358.65","1,407.15","1,404.65","1,399.79","1,534.50","342.75","1,76,07,579","24,64,68,45,916.00","3,29,898"
"23-Aug-2021","EQ","1,402.00","1,409.80","1,310.75","1,375.60","1,362.30","1,358.65","1,366.21","1,534.50","342.75","2,29,25,729","31,32,13,97,175.00","4,38,033"
"20-Aug-2021","EQ","1,445.05","1,447.00","1,362.80","1,500.45","1,367.70","1,375.60","1,412.52","1,534.50","342.75","2,73,40,069","38,61,83,63,329.50","5,86,431"
"18-Aug-2021","EQ","1,509.45","1,518.90","1,488.20","1,503.70","1,497.20","1,500.45","1,502.14","1,534.50","342.75","1,23,31,745","18,52,39,55,013.75","2,52,131"
"17-Aug-2021","EQ","1,519.40","1,534.00","1,491.75","1,519.40","1,501.45","1,503.70","1,514.32","1,534.50","342.75","1,89,70,923","28,72,80,12,846.30","3,62,892"
"16-Aug-2021","EQ","1,484.00","1,534.50","1,472.20","1,461.65","1,515.30","1,519.40","1,503.26","1,534.50","342.75","2,71,14,488","40,76,01,62,318.70","4,70,948"
"13-Aug-2021","EQ","1,405.00","1,476.60","1,390.65","1,435.35","1,467.25","1,461.65","1,435.19","1,481.80","342.75","2,89,69,872","41,57,72,65,262.50","5,07,280"
"12-Aug-2021","EQ","1,436.00","1,444.70","1,416.55","1,426.20","1,433.65","1,435.35","1,431.30","1,481.80","342.75","1,09,43,108","15,66,29,16,646.65","1,89,925"
"11-Aug-2021","EQ","1,390.00","1,429.70","1,384.20","1,373.60","1,428.50","1,426.20","1,408.16","1,481.80","342.75","1,45,35,357","20,46,80,76,905.85","3,04,687"
"10-Aug-2021","EQ","1,412.00","1,418.00","1,367.20","1,412.20","1,372.15","1,373.60","1,394.64","1,481.80","342.75","84,51,623","11,78,69,65,575.25","1,90,548"
"09-Aug-2021","EQ","1,434.00","1,443.25","1,405.40","1,428.85","1,408.50","1,412.20","1,422.93","1,481.80","342.75","78,59,493","11,18,34,84,133.25","1,75,185"
"06-Aug-2021","EQ","1,449.00","1,457.00","1,426.00","1,446.60","1,428.00","1,428.85","1,439.73","1,481.80","342.75","96,74,025","13,92,80,12,701.80","2,13,124"
"05-Aug-2021","EQ","1,415.30","1,450.00","1,387.50","1,416.20","1,449.00","1,446.60","1,418.11","1,481.80","342.75","1,62,21,799","23,00,42,57,192.75","2,74,552"
"04-Aug-2021","EQ","1,420.00","1,448.00","1,405.10","1,407.20","1,415.30","1,416.20","1,425.42","1,481.80","342.75","1,12,89,435","16,09,21,99,774.60","2,25,892"
"03-Aug-2021","EQ","1,414.00","1,420.85","1,390.35","1,410.05","1,407.25","1,407.20","1,405.32","1,481.80","342.75","86,40,560","12,14,27,58,072.35","2,11,723"
"02-Aug-2021","EQ","1,446.00","1,447.00","1,405.50","1,434.30","1,413.00","1,410.05","1,418.61","1,481.80","342.75","97,68,920","13,85,82,39,053.10","2,01,290"
"30-Jul-2021","EQ","1,455.65","1,472.70","1,427.80","1,458.60","1,435.25","1,434.30","1,451.63","1,481.80","342.75","1,40,49,265","20,39,43,26,177.20","2,53,239"
"29-Jul-2021","EQ","1,375.00","1,481.80","1,368.00","1,365.00","1,458.00","1,458.60","1,434.83","1,481.80","342.75","3,00,61,041","43,13,25,88,858.65","4,86,413"
